Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Type_enc,Vendor_enc,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Foundry_Unknown,Transistors (million)_log,Die Size (mm^2)_log,TDP (W)_log,FP16 GFLOPS_log,FP32 GFLOPS_log,FP64 GFLOPS_log
130.0,65.0,169.0,110.0,650.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,110.0,350.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,25.0,200.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,3.258096538021482,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,25.0,650.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,3.258096538021482,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,25.0,250.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,3.258096538021482,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,90.0,325.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.51085950651685,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,90.0,325.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.51085950651685,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,90.0,350.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.51085950651685,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,90.0,350.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.51085950651685,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,110.0,300.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,110.0,300.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,110.0,350.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,110.0,350.0,,,,2003.0,9.0,1,1.0,0,0,0,0,0,0,0,0,0,1,0,4.709530201312334,5.135798437050262,4.189654742026425,,,
110.0,65.0,240.0,160.0,398.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,4.189654742026425,,,
110.0,65.0,240.0,160.0,650.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,4.189654742026425,,,
130.0,65.0,281.0,160.0,500.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
130.0,65.0,281.0,160.0,650.0,,,,2004.0,3.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
110.0,65.0,74.0,107.0,391.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
110.0,65.0,74.0,107.0,650.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
130.0,46.0,92.0,75.0,500.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,3.8501476017100584,,,
130.0,65.0,92.0,75.0,650.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,4.189654742026425,,,
110.0,65.0,156.0,120.0,425.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,4.189654742026425,,,
110.0,65.0,156.0,120.0,650.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,4.189654742026425,,,
130.0,65.0,289.0,160.0,450.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.189654742026425,,,
130.0,65.0,289.0,160.0,650.0,,,,2004.0,3.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.189654742026425,,,
130.0,91.0,289.0,160.0,493.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.5217885770490405,,,
130.0,57.0,281.0,160.0,491.0,,,,2004.0,8.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.060443010546419,,,
130.0,65.0,92.0,76.0,450.0,,,,2004.0,8.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,650.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
110.0,65.0,74.0,107.0,350.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
110.0,65.0,74.0,107.0,650.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
130.0,65.0,92.0,75.0,400.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,75.0,650.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,4.189654742026425,,,
180.0,65.0,115.0,30.0,144.0,,,,,,1,5.0,0,0,0,0,0,0,0,0,1,0,0,3.4339872044851463,4.7535901911063645,4.189654742026425,,,
130.0,65.0,92.0,76.0,230.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,250.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,650.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,300.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,333.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,450.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,76.0,250.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.343805421853684,4.532599493153256,4.189654742026425,,,
130.0,65.0,281.0,160.0,350.0,,,,2004.0,7.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
130.0,65.0,281.0,160.0,650.0,,,,2004.0,7.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
130.0,65.0,92.0,75.0,400.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,4.189654742026425,,,
130.0,65.0,92.0,75.0,400.0,,,,2004.0,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,4.189654742026425,,,
130.0,65.0,289.0,160.0,400.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.189654742026425,,,
130.0,65.0,289.0,160.0,650.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.189654742026425,,,
110.0,36.0,74.0,107.0,375.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,3.6109179126442243,,,
110.0,65.0,74.0,107.0,325.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
110.0,30.0,74.0,107.0,325.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,3.4339872044851463,,,
110.0,36.0,74.0,107.0,400.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,3.6109179126442243,,,
110.0,36.0,74.0,107.0,400.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,3.6109179126442243,,,
130.0,36.0,92.0,75.0,400.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,3.6109179126442243,,,
110.0,36.0,74.0,107.0,325.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,3.6109179126442243,,,
130.0,25.0,92.0,75.0,500.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.532599493153256,3.258096538021482,,,
110.0,44.0,156.0,120.0,400.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,3.8066624897703196,,,
110.0,44.0,156.0,120.0,400.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,3.8066624897703196,,,
110.0,65.0,156.0,120.0,400.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,4.189654742026425,,,
110.0,33.0,156.0,120.0,425.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,3.5263605246161616,,,
110.0,33.0,156.0,120.0,425.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,3.5263605246161616,,,
110.0,38.0,156.0,120.0,475.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.795790545596741,5.056245805348308,3.6635616461296463,,,
110.0,30.0,240.0,160.0,400.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,3.4339872044851463,,,
130.0,48.0,289.0,160.0,475.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,3.8918202981106265,,,
130.0,48.0,281.0,160.0,475.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,3.8918202981106265,,,
130.0,65.0,289.0,160.0,425.0,,,,2004.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.189654742026425,,,
130.0,65.0,281.0,160.0,450.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
130.0,65.0,281.0,160.0,425.0,,,,2004.0,9.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
110.0,49.0,240.0,160.0,400.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,3.912023005428146,,,
110.0,49.0,240.0,160.0,400.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,3.912023005428146,,,
130.0,54.0,289.0,160.0,500.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.007333185232471,,,
130.0,54.0,289.0,160.0,475.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.66988092298052,4.007333185232471,,,
130.0,63.0,281.0,160.0,520.0,,,,2004.0,5.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.1588830833596715,,,
130.0,65.0,297.0,160.0,507.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.697093486505405,4.189654742026425,,,
130.0,65.0,297.0,160.0,650.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.697093486505405,4.189654742026425,,,
130.0,69.0,297.0,160.0,520.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.697093486505405,4.248495242049359,,,
130.0,67.0,297.0,160.0,540.0,,,,2004.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.697093486505405,4.219507705176107,,,
130.0,65.0,73.0,1170.0,300.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,4.30406509320417,4.189654742026425,,,
130.0,65.0,73.0,1170.0,650.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,4.30406509320417,4.189654742026425,,,
110.0,65.0,74.0,107.0,300.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,4.68213122712422,4.31748811353631,4.189654742026425,,,
110.0,65.0,74.0,107.0,650.0,,,,2004.0,11.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1,4.68213122712422,4.31748811353631,4.189654742026425,,,
130.0,65.0,169.0,1170.0,333.0,,,,2004.0,6.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
130.0,65.0,169.0,1170.0,650.0,,,,2004.0,6.0,1,7.0,0,0,0,1,0,0,0,0,0,0,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,250.0,,,,,,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,650.0,,,,,,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
0.0,65.0,169.0,1170.0,250.0,,,,2004.0,12.0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
0.0,65.0,169.0,1170.0,650.0,,,,2004.0,12.0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
0.0,65.0,169.0,1170.0,250.0,,,,2004.0,12.0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
0.0,65.0,169.0,1170.0,250.0,,,,2004.0,12.0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
0.0,65.0,169.0,1170.0,250.0,,,,2004.0,12.0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,650.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,475.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
90.0,65.0,169.0,1170.0,425.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,0,0,1,7.065613363597717,5.135798437050262,4.189654742026425,,,
110.0,65.0,154.0,146.0,300.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,154.0,146.0,650.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,110.0,75.0,300.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.709530201312334,4.189654742026425,,,
110.0,65.0,110.0,75.0,650.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.709530201312334,4.189654742026425,,,
110.0,65.0,154.0,146.0,300.0,,,,2004.0,10.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,110.0,75.0,350.0,,,,2004.0,12.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.709530201312334,4.189654742026425,,,
110.0,65.0,110.0,75.0,350.0,,,,2004.0,12.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.709530201312334,4.189654742026425,,,
110.0,65.0,110.0,75.0,650.0,,,,2004.0,12.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.330733340286331,4.709530201312334,4.189654742026425,,,
110.0,65.0,154.0,146.0,300.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,154.0,146.0,300.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,154.0,146.0,500.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,47.0,154.0,146.0,500.0,,,,2004.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,3.871201010907891,,,
110.0,65.0,154.0,146.0,500.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,154.0,146.0,400.0,,,,2004.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
110.0,65.0,154.0,146.0,525.0,,,,2004.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,4.189654742026425,,,
130.0,65.0,225.0,222.0,325.0,,,,2004.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.420534999272286,4.189654742026425,,,
130.0,65.0,225.0,222.0,650.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.420534999272286,4.189654742026425,,,
130.0,65.0,287.0,222.0,350.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,65.0,287.0,222.0,650.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,67.0,287.0,222.0,350.0,,,,2004.0,6.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.219507705176107,,,
130.0,65.0,287.0,222.0,650.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,80.0,287.0,222.0,350.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.394449154672439,,,
130.0,65.0,287.0,222.0,350.0,,,,2004.0,6.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,65.0,287.0,222.0,300.0,,,,2004.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,81.0,287.0,222.0,425.0,,,,2004.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.406719247264253,,,
130.0,65.0,287.0,222.0,425.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.189654742026425,,,
130.0,100.0,287.0,222.0,400.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.61512051684126,,,
130.0,65.0,133.0,82.0,425.0,,,,2004.0,9.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.418840607796598,4.897839799950911,4.189654742026425,,,
130.0,65.0,133.0,82.0,650.0,,,,2004.0,2.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.418840607796598,4.897839799950911,4.189654742026425,,,
130.0,65.0,133.0,82.0,250.0,,,,2004.0,9.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.418840607796598,4.897839799950911,4.189654742026425,,,
130.0,45.0,225.0,222.0,300.0,,,,2004.0,11.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.420534999272286,3.828641396489095,,,
130.0,55.0,207.0,135.0,350.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.912654885736052,5.337538079701318,4.02535169073515,,,
130.0,55.0,225.0,222.0,350.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.420534999272286,4.02535169073515,,,
150.0,21.0,91.0,45.0,250.0,,,,2004.0,6.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,4.5217885770490405,3.091042453358316,,,
150.0,65.0,91.0,45.0,650.0,,,,2004.0,2.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,4.5217885770490405,4.189654742026425,,,
130.0,101.0,287.0,222.0,350.0,,,,2004.0,6.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.662960480135946,4.624972813284271,,,
130.0,150.0,225.0,222.0,425.0,,,,2004.0,4.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,5.407171771460119,5.420534999272286,5.017279836814924,,,
110.0,25.0,154.0,146.0,300.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,3.258096538021482,,,
110.0,25.0,154.0,146.0,300.0,,,,2004.0,8.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,4.990432586778736,5.043425116919247,3.258096538021482,,,
150.0,13.0,124.0,45.0,275.0,,,,2004.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,4.8283137373023015,2.6390573296152584,,,
150.0,13.0,91.0,45.0,275.0,,,,2004.0,5.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,3.828641396489095,4.5217885770490405,2.6390573296152584,,,
150.0,18.0,65.0,29.0,220.0,,,,2004.0,7.0,1,8.0,0,0,0,0,0,0,0,0,1,0,0,3.4011973816621555,4.189654742026425,2.9444389791664403,,,
90.0,4.0,83.0,1170.0,133.0,,,,2004.0,12.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0,7.065613363597717,4.430816798843313,1.6094379124341003,,,
90.0,65.0,83.0,1170.0,650.0,,,,2004.0,12.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0,7.065613363597717,4.430816798843313,4.189654742026425,,,
130.0,65.0,76.0,60.0,324.0,,,,2005.0,4.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.110873864173311,4.343805421853684,4.189654742026425,,,
90.0,65.0,100.0,107.0,450.0,,,,2005.0,12.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.61512051684126,4.189654742026425,,,
90.0,65.0,100.0,107.0,650.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.61512051684126,4.189654742026425,,,
90.0,75.0,288.0,312.0,500.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.746203190540153,5.666426688112432,4.330733340286331,,,
90.0,65.0,288.0,312.0,650.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.746203190540153,5.666426688112432,4.189654742026425,,,
110.0,65.0,74.0,107.0,400.0,,,,2005.0,7.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.31748811353631,4.189654742026425,,,
130.0,65.0,281.0,160.0,425.0,,,,2005.0,4.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
130.0,65.0,281.0,160.0,425.0,,,,2005.0,4.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.641907070938114,4.189654742026425,,,
110.0,65.0,240.0,160.0,400.0,,,,2005.0,1.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.081404364984463,5.484796933490655,4.189654742026425,,,
90.0,65.0,100.0,107.0,600.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.61512051684126,4.189654742026425,,,
90.0,65.0,100.0,107.0,600.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,4.68213122712422,4.61512051684126,4.189654742026425,,,
90.0,65.0,150.0,157.0,500.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.062595033026967,5.017279836814924,4.189654742026425,,,
90.0,65.0,150.0,157.0,650.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.062595033026967,5.017279836814924,4.189654742026425,,,
90.0,35.0,150.0,157.0,600.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.062595033026967,5.017279836814924,3.58351893845611,,,
90.0,65.0,288.0,312.0,600.0,,,,2005.0,10.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0,5.746203190540153,5.666426688112432,4.189654742026425,,,
